Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),CORE_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),CORE_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),CORE_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI3_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI4_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI1_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI3_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI4_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI1_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI3_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI4_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call) 
 07/21  13:30:00,34.1625,23.999880829495785,24.000047769944734,12.486610839879147,14.78198181626739,13.390044229508203,0.0,3067.168314549628,13.083762025021793,0.0,3302.646741640007,12.43230221539972,12.427236135424295,12.43329420048573,12.443952186058282,12.43112934805319,12.425076355541453,12.43166945892587,12.436575563303686,12.423238474804944,12.409031628548938,12.425262024120672 
 07/21  13:31:00,34.17041666666667,23.999880684264104,24.00004743543349,12.486610837143149,14.782919100145945,13.38918346884964,0.0,3067.167305760386,13.083762637339607,0.0,3302.6462601238047,12.432302579848999,12.427236290203054,12.433290469048224,12.443953288276412,12.431130034583286,12.425076522679694,12.43166751744413,12.436576512683257,12.423238708947152,12.409031596456823,12.425258072912254 
 07/21  13:32:00,34.178333333333338,23.999880539079784,24.000047095879525,12.48661083407641,14.783852168400659,13.388321081237074,0.0,3067.1662798074514,13.08376326007549,0.0,3302.64578041777,12.432302942928202,12.427236445746872,12.433286739680894,12.443954399122742,12.431130717973439,12.425076690644083,12.431665551311833,12.436577476216466,12.423238936041113,12.40903156575269,12.42525412593398 
 07/21  13:33:00,34.18625,23.999880394514326,24.000046750841478,12.486610830484013,14.78478110939792,13.38745714290349,0.0,3067.165238388371,13.083763892199057,0.0,3302.645300868171,12.432303305889,12.427236604465998,12.433283011939098,12.443955517185504,12.431131399282128,12.425076861720259,12.431663559890067,12.436578452479927,12.423239175717969,12.409031538229062,12.425250184240653 
 07/21  13:34:00,34.19416666666667,23.9998802499715,24.00004640079571,12.486610826369136,14.785705998489439,13.386591717549586,0.0,3067.1641801495104,13.083764534531945,0.0,3302.6448233626967,12.432303667302647,12.42723676366412,12.433279287663402,12.443956643612705,12.43113207721748,12.425077033370917,12.43166154501874,12.436579442741115,12.423239417826658,12.409031511862989,12.425246247734315 
 07/21  13:35:00,34.202083333333337,23.99988010584373,24.000046045358379,12.486610821767253,14.786626908772288,13.385724867164753,0.0,3067.163106551864,13.083765186187352,0.0,3302.644345931984,12.432304028659706,12.427236926084108,12.433275566891276,12.44395777713519,12.431132753041828,12.425077208175737,12.431659506587423,12.43658044564666,12.423239663100495,12.409031488735338,12.425242318044328 
 07/21  13:36:00,34.21,23.999879962175784,24.00004568464226,12.486610816775912,14.787543928604713,13.384856669468208,0.0,3067.162016418173,13.083765847879855,0.0,3302.6438698722079,12.432304388979134,12.42723708980582,12.433271852230377,12.443958918720816,12.431133425854194,12.425077384317922,12.431657447217975,12.436581462178399,12.42323991099277,12.409031467427227,12.425238396953569 
 07/21  13:37:00,34.21791666666667,23.999879818534408,24.000045318858534,12.486610811197103,14.788457131629894,13.383987187864577,0.0,3067.1609100943389,13.083766519399499,0.0,3302.643395331249,12.432304748149,12.427237254715266,12.43326814340553,12.443960068106975,12.4311340955262,12.425077561711764,12.431655366650363,12.436582492237273,12.423240161358534,12.4090314478213,12.42523448497037 
 07/21  13:38:00,34.225833333333337,23.999879675479634,24.000044947771394,12.486610805207219,14.789366605277353,13.383116499925585,0.0,3067.1597882280418,13.08376720035315,0.0,3302.642920878054,12.432305107252441,12.427237422715182,12.433264442196688,12.443961224677797,12.431134762960513,12.425077742128112,12.431653266607983,12.436583534978242,12.42324041484397,12.40903143139064,12.425230584048624 
 07/21  13:39:00,34.23375,23.999879532408266,24.000044571602947,12.486610798562366,14.790272422460499,13.382244669056656,0.0,3067.158650096067,13.083767891179792,0.0,3302.6424483624325,12.432305464889375,12.427237591280904,12.433260749153075,12.443962389102309,12.431135419747813,12.425077923212708,12.431651147779395,12.436584591308181,12.42324067057173,12.409031416199005,12.425226694636552 
 07/21  13:40:00,34.24166666666667,23.999879389757898,24.000044190231376,12.486610791697342,14.791174658006098,13.38137176098166,0.0,3067.1574963796167,13.083768591465942,0.0,3302.641975791997,12.432305822567795,12.427237762991789,12.433257066051704,12.443963560674926,12.431136081404853,12.425078107357355,12.431649011896769,12.436585660425856,12.423240929496691,12.409031404270822,12.425222817955025 
 07/21  13:41:00,34.249583333333337,23.99987924757681,24.000043803561217,12.486610784200352,14.792073394099138,13.3804978491297,0.0,3067.1563267050798,13.083769301438379,0.0,3302.641504612142,12.432306179193715,12.427237935973756,12.433253392699406,12.443964739796775,12.431136739924492,12.425078292830431,12.431646858956169,12.436586742819284,12.423241190867678,12.409031394132346,12.425218955265008 
 07/21  13:42:00,34.2575,23.99987910535895,24.00004341201929,12.486610776244742,14.792968710689799,13.379623004970265,0.0,3067.1551407796625,13.083770021274822,0.0,3302.6410349823429,12.43230653464643,12.427238109901455,12.433249730828147,12.443965926659925,12.431137395112316,12.425078479314877,12.431644690800097,12.436587838620334,12.423241454640504,12.409031385571167,12.425215107462114 
 07/21  13:43:00,34.26541666666667,23.999878963704359,24.00004301514147,12.48661076775484,14.793860678243954,13.378747290790356,0.0,3067.1539399124387,13.083770750180685,0.0,3302.640565231077,12.432306890191083,12.427238287158677,12.433246081532304,12.443967120144329,12.431138048035214,12.425078669053413,12.43164250857025,12.436588946703799,12.423241721482928,12.409031380374826,12.425211275622193 
 07/21  13:44:00,34.27333333333333,23.999878822050527,24.00004261331294,12.48661075884316,14.794749383792155,13.377870785708108,0.0,3067.1527226799009,13.083771489020015,0.0,3302.6400973403094,12.432307244327563,12.427238464835004,12.43324244482869,12.443968321434454,12.431138697352845,12.425078859300245,12.431640312544241,12.436590068392834,12.42324199057079,12.409031376382002,12.4252074602626 
 07/21  13:45:00,34.28125,23.999878680943167,24.000042206229958,12.486610749473775,14.79563490306592,13.376993557740402,0.0,3067.151490263445,13.083772237075723,0.0,3302.6396294520529,12.432307598462142,12.427238645574596,12.433238822390234,12.443969529496167,12.43113934426495,12.425079052544972,12.431638104474532,12.436591202565669,12.423242262654587,12.409031375578654,12.425203663139043 
 07/21  13:46:00,34.28916666666667,23.999878539838539,24.00004179426327,12.486610739586075,14.796517304332767,13.376115667718178,0.0,3067.150241731475,13.083772994913272,0.0,3302.639163368813,12.432307951230543,12.427238826809996,12.433235215321706,12.443970745137568,12.431139987555545,12.42507924637602,12.43163588570706,12.43659235004212,12.423242536935025,12.409031376030958,12.425199885210726 
 07/21  13:47:00,34.29708333333333,23.999878399095,24.00004137707739,12.486610729197052,14.79739666770946,13.375237188592309,0.0,3067.148978221085,13.083773761842466,0.0,3302.6386972945977,12.432308303992114,12.427239011070132,12.433231623054715,12.443971967355797,12.431140628383434,12.425079443169367,12.431633655791324,12.436593509823983,12.4232428141506,12.409031379647035,12.425196125792385 
 07/21  13:48:00,34.305,23.999878258780716,24.000040954773124,12.486610718502389,14.798273074971192,13.37435819513873,0.0,3067.1476987033145,13.083774538487866,0.0,3302.638232413079,12.432308655850959,12.427239196528634,12.433228048000924,12.443973196976434,12.431141265936608,12.425079641188719,12.431631417546028,12.436594682830723,12.423243093842931,12.409031385097821,12.425192387589189 
 07/21  13:49:00,34.312916666666669,23.99987811842958,24.00004052764921,12.486610707169126,14.79914660187482,13.373478756260502,0.0,3067.146403487342,13.083775324661806,0.0,3302.6377689494,12.43230900663667,12.42723938302539,12.433224490802415,12.443974433789894,12.431141900053332,12.425079840314039,12.431629171780898,12.436595868822242,12.4232433757877,12.409031392204483,12.425188671487496 
 07/21  13:50:00,34.32083333333333,23.999877978634414,24.000040095279745,12.486610695492724,14.800017320532849,13.37259893740776,0.0,3067.1450934894257,13.083776119808134,0.0,3302.637305364009,12.432309357514504,12.427239572575516,12.43322095040507,12.44397567694024,12.431142531715699,12.425080042409287,12.431626917632635,12.43659706687889,12.423243660698845,12.409031402539834,12.42518497636479 
 07/21  13:51:00,34.32875,23.999877838762737,24.000039658116124,12.486610683232602,14.800885310619366,13.371718811771816,0.0,3067.1437674032738,13.083776924719745,0.0,3302.636843614989,12.432309707002427,12.427239762470052,12.433217430102417,12.443976927573349,12.431143159619463,12.4250802449473,12.43162465874767,12.436598278274009,12.423243947661609,12.409031414033164,12.425181304952558 
 07/21  13:52:00,34.336666666666669,23.999877699288335,24.000039215795359,12.486610670651546,14.80175065072666,13.370838451585519,0.0,3067.14242661336,13.083777738556288,0.0,3302.6363341804888,12.432310056681619,12.427239955541389,12.433213928948517,12.443978184436052,12.431143785112579,12.425080450567789,12.431622394361935,12.436599501643983,12.423244237603547,12.409031428861232,12.425177657100458 
 07/21  13:53:00,34.34458333333333,23.99987756022049,24.000038768514867,12.486610657611035,14.802613416601457,13.369957926357144,0.0,3067.1410700063754,13.083778561993523,0.0,3302.635873490983,12.432310405367624,12.427240149584783,12.433210448082815,12.443979448491952,12.431144407151594,12.4250806572063,12.431620125991128,12.43660073806342,12.423244529811475,12.409031445353204,12.42517403359863 
 07/21  13:54:00,34.3525,23.999877421094955,24.00003831637774,12.486610644000038,14.803473678657989,13.369077300423884,0.0,3067.139698187807,13.083779394663928,0.0,3302.6354141443559,12.432310753037232,12.427240344591292,12.433206988341495,12.44398071925255,12.431145025696756,12.425080864866695,12.431617854785842,12.436601987018094,12.423244824203355,12.409031463481947,12.425170435451632 
 07/21  13:55:00,34.360416666666669,23.999877282460365,24.000037859117059,12.486610630006619,14.80433151393116,13.368196644907489,0.0,3067.1383114738389,13.083780236375587,0.0,3302.634954607168,12.432311100851072,12.427240542639608,12.43320355020514,12.443981996364754,12.431145641735807,12.42508107547968,12.43161558147186,12.436603248097477,12.423245121453606,12.409031484846209,12.425166862785256 
 07/21  13:56:00,34.36833333333333,23.999877143813113,24.00003739714277,12.48661061559238,14.805186997060403,13.367316028657612,0.0,3067.136909045816,13.083781087625408,0.0,3302.6344966915946,12.432311447437547,12.42724074111019,12.433200134376499,12.44398328054253,12.431146254062405,12.425081286586785,12.431613307184737,12.436604522145535,12.423245420774947,12.40903150748155,12.425163316953894 
 07/21  13:57:00,34.37625,23.99987700544804,24.000036930079927,12.4866106006679,14.806040198628768,13.366435516606466,0.0,3067.135492161069,13.083781947650213,0.0,3302.634038734198,12.432311794055677,12.427240942419719,12.433196740907349,12.44398457071252,12.431146863758255,12.42508150046442,12.431611032265213,12.436605807916962,12.423245722803465,12.40903153318602,12.425159797790782 
 07/21  13:58:00,34.384166666666668,23.99987686750879,24.000036458086794,12.486610585520275,14.806891201299394,13.365555185863914,0.0,3067.1340596696165,13.083782817148022,0.0,3302.633581708858,12.432312139968353,12.427241144976899,12.433193371258762,12.443985867779036,12.431147470160134,12.425081715590205,12.4316087586124,12.436607106560866,12.423246027201563,12.40903156082687,12.425156306536874 
 07/21  13:59:00,34.39208333333333,23.99987672947404,24.00003598139522,12.486610569732921,14.807740074684232,13.364675100560568,0.0,3067.1326120568639,13.0837836958242,0.0,3302.63312609001,12.432312484816486,12.427241348301376,12.433190025777528,12.443987171417975,12.431148072957076,12.42508193155021,12.431606487073444,12.43660841760152,12.423246333614209,12.409031589969319,12.42515284404983 
 07/21  14:00:00,34.4,23.99987659193004,24.00003549959181,12.486610553629359,14.808586892926578,13.363795329479427,0.0,3067.1311500339018,13.08378458324713,0.0,3302.6326701557329,12.43231282990336,12.427241554678025,12.433186704026467,12.443988480931477,12.43114867325693,12.425082150456757,12.431604217551753,12.436609740314064,12.42324664282635,12.409031622387813,12.425149409642796 
 07/21  14:01:00,34.4,23.999874685818506,24.00003923615458,12.486610537069219,14.809431732295103,13.362915943683893,0.0,2887.546793178793,13.192734472693879,0.0,3302.6322158424238,12.432313173763358,12.427241761346077,12.433183408768623,12.443989797419853,12.431149269779779,12.425082369723228,12.431601951194944,12.436611075933234,12.423246953973316,12.409031655993225,12.425145886938525 
 07/21  14:02:00,34.4,23.999874461505486,24.00003882172146,12.486610500611155,14.810275444757114,13.362037786038928,0.0,2887.5575879346499,13.192727923679965,0.0,3302.6259198800878,12.432317939042197,12.427251675212684,12.433178131713128,12.443987462068732,12.431153629795452,12.425091430448092,12.43159733690634,12.436608328390152,12.42324959159699,12.409038445381201,12.425139045939265 
 07/21  14:03:00,34.4,23.999874262844256,24.00003832834229,12.486610452849814,14.811117785821019,13.361160598990818,0.0,2887.5563912821014,13.192728650050278,0.0,3302.6251789652476,12.432318499824746,12.427252147043366,12.433175078255694,12.443988932645477,12.431154419353524,12.425091878581347,12.43159526075396,12.436609818963115,12.423250105841078,12.40903872520366,12.425135512187609 
 07/21  14:04:00,34.4,23.999874074862644,24.000037831518026,12.486610405067707,14.811958440397316,13.360284058030532,0.0,2887.5549666772255,13.192729514788076,0.0,3302.6245227792917,12.43231899647782,12.427252503908374,12.433172067088947,12.443990439925857,12.4311551585634,12.425092247027722,12.431593207289647,12.436611373712547,12.423250578540122,12.4090389198285,12.425132027364184 
 07/21  14:05:00,34.4,23.99987389250324,24.00003733019392,12.486610357890014,14.812797332308933,13.359408082210003,0.0,2887.5535321248378,13.192730385564032,0.0,3302.6239018685366,12.432319466431851,12.427252834168922,12.4331690617465,12.443991932845716,12.43115586839815,12.425092588183013,12.431591137814593,12.436612920439409,12.42325102880854,12.40903909101258,12.425128552202106 
 07/21  14:06:00,34.4,23.999873714024557,24.000036822512166,12.486610311336968,14.813634518385218,13.358532725383867,0.0,2887.552084579411,13.192731264226787,0.0,3302.6232995281604,12.432319922330361,12.427253154761372,12.43316607021372,12.443993417402816,12.43115656122949,12.425092919478049,12.431589060612894,12.436614465017243,12.423251467202661,12.409039252379829,12.425125094588515 
 07/21  14:07:00,34.4,23.999873538185715,24.000036307995797,12.486610265259026,14.81447010507933,13.357658090174862,0.0,2887.550618676624,13.192732154032493,0.0,3302.622710005962,12.432320368527068,12.427253468858627,12.433163099325509,12.443994898816616,12.431157241337495,12.42509324382403,12.431586983173633,12.436616012500114,12.42325189840474,12.409039407588449,12.425121661500186 
 07/21  14:08:00,34.4,23.99987336430403,24.00003578685229,12.486610219897898,14.81530421181867,13.356784290022974,0.0,2887.5491330392694,13.192733055817119,0.0,3302.6221292032616,12.432320808124173,12.427253779252276,12.4331601517581,12.443996380240649,12.431157911776755,12.42509356397295,12.431584908720917,12.43661756608883,12.423252325531128,12.40903955948878,12.425118256128752 
 07/21  14:09:00,34.4,23.999873191900197,24.000035259439906,12.486610175020206,14.816136950171007,13.355911428129703,0.0,2887.547628266428,13.19273396921702,0.0,3302.6215548651318,12.432321242828384,12.42725408743896,12.433157229926497,12.443997863370783,12.431158574274776,12.42509388145532,12.431582840234255,12.43661912754589,12.4232527502666,12.409039709620448,12.425114880979791 
 07/21  14:10:00,34.4,23.999873020641723,24.000034726017004,12.48661013060147,14.816968432183378,13.35503960607852,0.0,2887.546099753545,13.192734893604289,0.0,3302.6209854084015,12.432321673837967,12.427254394467772,12.433154334787604,12.443999349210963,12.431159230033343,12.425094197336544,12.431580780802199,12.436620697746687,12.423253173781495,12.409039859075865,12.425111536590697 
 07/21  14:11:00,34.4,23.999872850287625,24.000034186982174,12.486610086640617,14.817798765379765,13.354168919203416,0.0,2887.544559524633,13.192735828526093,0.0,3302.6204197348395,12.432322101984152,12.427254701053658,12.433151468497936,12.444000838627535,12.43115987988698,12.42509451234633,12.431578730005884,12.436622277666162,12.423253596874567,12.409040008609966,12.42510822548154 
 07/21  14:12:00,34.4,23.999872680685056,24.000033642316784,12.486610043146218,14.818628062220928,13.353299466379625,0.0,2887.5430030915915,13.192736773283834,0.0,3302.6198570484646,12.432322527869399,12.427255007703306,12.433148608979554,12.444002331988339,12.43116052444115,12.425094827004994,12.431576690354778,12.43662386766981,12.423254020112989,12.409040158765898,12.425104948800144 
 07/21  14:13:00,34.4,23.99987251165417,24.000033092268465,12.486610000010803,14.819456435124604,13.35243134530078,0.0,2887.541430400621,13.192737727910167,0.0,3302.6192968444245,12.43232295187582,12.427255314714309,12.433145661764203,12.444003829751479,12.431161164094823,12.425095141637199,12.431574661481007,12.436625468131246,12.423254443839474,12.409040309871968,12.425101704153246 
 07/21  14:14:00,34.4,23.999872343131697,24.000032537025324,12.486609957411537,14.820283993328364,13.351564649611927,0.0,2887.5398421667398,13.192738691971077,0.0,3302.618738528682,12.432323374453029,12.427255622472732,12.433142719764226,12.444005332132765,12.431161799282343,12.425095456619772,12.431572646337834,12.436627079382733,12.42325486847231,12.40904046234743,12.425098495375531 
 07/21  14:15:00,34.4,23.9998721750255,24.00003197658074,12.486609915153286,14.821110840029915,13.350699466345617,0.0,2887.5382389331068,13.192739665136863,0.0,3302.6181818922307,12.432323795759219,12.427255931069125,12.433139791570316,12.444006839151568,12.431162430189856,12.425095772078853,12.431570644293233,12.436628701417125,12.423255294127563,12.409040616305353,12.425095321023266 
 07/21  14:16:00,34.4,23.999872007246599,24.0000314110397,12.486609873245556,14.821937078311486,13.349835882115136,0.0,2887.536620680595,13.192740647419136,0.0,3302.6176266307754,12.432324216024704,12.427256240495503,12.433136895460839,12.444008351120198,12.431163057052009,12.425096088200436,12.431568656963634,12.43663033448024,12.42325572099978,12.409040771946133,12.425092181638167 
 07/21  14:17:00,34.4,23.999871839745994,24.000030840321864,12.486609831752773,14.822762819632965,13.348973991758797,0.0,2887.5349877123469,13.192741638633889,0.0,3302.6170724503729,12.432324635471963,12.427256551225434,12.433134031137332,12.444009867927554,12.431163680091212,12.4250964051633,12.431566684062503,12.436631978550978,12.423256149278606,12.409040929469647,12.425089077075312 
 07/21  14:18:00,34.4,23.99987167249847,24.000030264498805,12.486609790616754,14.823588167127465,13.348113881771049,0.0,2887.533339796388,13.19274263892193,0.0,3302.6165191892,12.432325054223476,12.427256863246793,12.43313120028012,12.444011389720592,12.431164299443337,12.42509672305988,12.431564727639666,12.436633633745635,12.42325657904958,12.409041088970034,12.425086008711473 
 07/21  14:19:00,34.4,23.999871505396553,24.000029683754048,12.486609749716298,14.824413212687017,13.347255627612942,0.0,2887.5316771393847,13.192743648157812,0.0,3302.6159667639765,12.432325472342278,12.42725717655348,12.433128402060794,12.444012916425985,12.431164915192673,12.425097041931432,12.431562787270014,12.436635299979053,12.423257010337697,12.40904125048035,12.425082975180687 
 07/21  14:20:00,34.4,23.999871338479538,24.000029098391975,12.486609709316295,14.825238058374707,13.346399315230127,0.0,2887.5300002712508,13.192744666019877,0.0,3302.6154148196785,12.432325890097078,12.427257491385179,12.433125636552047,12.444014448222906,12.43116552758894,12.425097361997397,12.431560863400968,12.43663697746713,12.423257443388448,12.409041414266153,12.425079977792838 
 07/21  14:21:00,34.4,23.99987117167973,24.00002850845247,12.486609669083837,14.826062795474796,13.345545020124021,0.0,2887.528310070876,13.192745691974637,0.0,3302.614863486127,12.432326307389616,12.427257807595668,12.433122903941749,12.444015984869422,12.43116613658287,12.425097683162767,12.431558956633202,12.436638665920436,12.4232578780631,12.409041580191737,12.425077014855102 
 07/21  14:22:00,34.4,23.999871004954334,24.000027913993678,12.486609629156478,14.82688751482408,13.344692817766229,0.0,2887.526606653423,13.192746725952187,0.0,3302.614312539717,12.432326724389135,12.427258125326505,12.433120204690989,12.44401752649107,12.431166742338743,12.425098005560893,12.431557067791586,12.436640365484685,12.423258314503406,12.409041748416229,12.425074088366105 
 07/21  14:23:00,34.4,23.999870838309744,24.000027315091505,12.486609589585802,14.82771230706693,13.343842783898046,0.0,2887.524890186776,13.192747767850623,0.0,3302.6137618390919,12.432327141202626,12.427258444655424,12.4331175389346,12.444019073060343,12.431167344967428,12.425098329269988,12.431555197372762,12.436642076136119,12.423258752785359,12.409041919031156,12.425071197429148 
 07/21  14:24:00,34.4,23.999870671707325,24.00002671176673,12.48660955022574,14.828537252660686,13.342994984628094,0.0,2887.523160890118,13.192748817536899,0.0,3302.613211405373,12.4323275578141,12.427258765531044,12.433114905912773,12.44402062448335,12.431167944479317,12.425098654262412,12.431553344995257,12.4366437977342,12.42325919285596,12.409042091992792,12.425068341205437 
 07/21  14:25:00,34.4,23.99987050511868,24.00002610399839,12.486609511133589,14.829362425737479,13.342149480443295,0.0,2887.5214188234406,13.1927498749746,0.0,3302.612661110946,12.432327974320148,12.427259088023983,12.433112306853778,12.444022180725917,12.431168540973948,12.42509898060683,12.431551512229789,12.436645530344478,12.423259634780769,12.409042267382308,12.425065521550696 
 07/21  14:26:00,34.4,23.999870338529627,24.000025491850228,12.486609472336206,14.830187910856992,13.341306343003457,0.0,2887.51966392622,13.192750940200466,0.0,3302.612110862015,12.43232839079176,12.42725941217936,12.433109740891819,12.444023741841909,12.431169134529135,12.425099308349552,12.431549698556328,12.436647273874057,12.423260078599084,12.409042445254256,12.425062736320632 
 07/21  14:27:00,34.4,23.999870171936118,24.000024875341827,12.486609433808474,14.831013789808149,13.340465641904249,0.0,2887.517896382504,13.192752013102777,0.0,3302.611560611734,12.432328807264394,12.4272597380059,12.433107208045318,12.444025307676127,12.431169725193044,12.425099637506325,12.431547904336231,12.43664902823284,12.423260524313385,12.409042625624402,12.425059986867682 
 07/21  14:28:00,34.4,23.999870005332263,24.00002425448174,12.486609395490023,14.83184013874229,13.33962744184685,0.0,2887.516116248838,13.19275309364721,0.0,3302.611010346738,12.432329223748166,12.427260065486502,12.433104708683987,12.444026878186035,12.431170312993297,12.425099968071545,12.431546130278602,12.436650793407539,12.42326097189986,12.40904280848165,12.425057272506529 
 07/21  14:29:00,34.4,23.99986983867829,24.000023629314037,12.486609357335539,14.832667029238046,13.3387918037704,0.0,2887.5143235499319,13.192754181818769,0.0,3302.6104600475707,12.432329640257802,12.42726039460948,12.43310224272184,12.444028453350035,12.431170897959861,12.425100300042839,12.431544376622155,12.436652569270694,12.423261421340042,12.40904299381976,12.425054576376134 
 07/21  14:30:00,34.4,23.999869671971355,24.00002299978606,12.48660931945464,14.83349452901282,13.337958785616833,0.0,2887.512518413013,13.192755277540224,0.0,3302.6099095828606,12.432330056892733,12.427260725456252,12.433099810030006,12.444030027645218,12.431171480190587,12.425100633491735,12.431542643549287,12.436654355777458,12.423261872705618,12.40904318173014,12.425051931657983 
 07/21  14:31:00,34.4,23.999869505200765,24.00002236599947,12.486609281803647,14.83432270708621,13.337128447498002,0.0,2887.5107006860559,13.192756380903856,0.0,3302.609358943209,12.432330473660074,12.427261058009295,12.433097410296723,12.444031611899199,12.431172059708505,12.425100968409464,12.43154093106769,12.436656152940055,12.423262325970946,12.409043372200057,12.425049322480975 
 07/21  14:32:00,34.4,23.999869338379324,24.00002172795486,12.486609244377443,14.83515162351353,13.336300841429294,0.0,2887.5088706625826,13.192757491731495,0.0,3302.6088080933056,12.432330890586549,12.427261392273654,12.43309504393685,12.444033200622956,12.431172636551594,12.425101304805077,12.431539239896426,12.436657960659709,12.423262781132108,12.409043565240289,12.425046747945279 
 07/21  14:33:00,34.4,23.999869171470736,24.000021085657193,12.48660920707425,14.835981336965049,13.3354760189299,0.0,2887.5070283443139,13.192758610022099,0.0,3302.608257075443,12.43233130764015,12.427261728191978,12.433092710517144,12.444034793757576,12.431173210709977,12.425101642636698,12.431537569910338,12.436659772659912,12.423263238123033,12.40904376079674,12.425044207787613 
 07/21  14:34:00,34.4,23.999869004464267,24.000020439141634,12.486609170009429,14.836811915881626,13.33465404209318,0.0,2887.5051737455808,13.192759735766967,0.0,3302.607705769726,12.43233172491162,12.427262065839683,12.43309041011627,12.444036391260639,12.431173782271176,12.425101981968718,12.431535921472472,12.436661601072072,12.423263697008123,12.409043958952898,12.425041701530935 
 07/21  14:35:00,34.4,23.99986883737988,24.0000197884492,12.486609133193447,14.837643421182035,13.33383496619775,0.0,2887.5033069679218,13.192760868904465,0.0,3302.607154140706,12.432332142427793,12.42726240522471,12.433088143375582,12.444037993043665,12.431174351270574,12.425102322810633,12.431534295503193,12.43666343989775,12.423264157784411,12.409044159722157,12.42503923075956 
 07/21  14:36:00,34.4,23.99986867019812,24.000019133610349,12.486609096505604,14.838475907046794,13.333018840505649,0.0,2887.501428129776,13.192762009362701,0.0,3302.6066022543188,12.43233256013876,12.427262746272353,12.433085907903854,12.444039599032305,12.431174917680542,12.425102665105199,12.431532689918115,12.436665288952082,12.423264620367938,12.409044363032024,12.42503679264656 
 07/21  14:37:00,34.4,23.999868502921957,24.00001847465993,12.486609059999206,14.839309430124109,13.332205717461579,0.0,2887.499537319068,13.192763157088305,0.0,3302.6060500463056,12.43233297809316,12.42726308901521,12.433083706863793,12.44404120914425,12.431175481551536,12.42510300888129,12.431531108131742,12.43666714806165,12.423265084779328,12.409044568921232,12.425034389901553 
 07/21  14:38:00,34.4,23.999868335525084,24.0000178115995,12.486609023635014,14.840144040225575,13.331395643359132,0.0,2887.497634636451,13.192764312020179,0.0,3302.605497526476,12.432333396283568,12.42726343342611,12.433081537346294,12.444042823307632,12.431176042886346,12.425103354118578,12.431529547513334,12.436669017256769,12.42326555098045,12.409044777366378,12.425032019471967 
 07/21  14:39:00,34.4,23.999868168023235,24.000017144458189,12.486608987502495,14.840979797505579,13.330588675451836,0.0,2887.495698738723,13.192765474155614,0.0,3302.604944607935,12.43233381477575,12.427263779557899,12.433079400194629,12.444044441507934,12.43117660174416,12.425103700861089,12.431528009692823,12.436670896436416,12.423266019009683,12.409044988426249,12.425029682669554 
 07/21  14:40:00,34.4,23.999868000412638,24.00001647332725,12.486608951512732,14.841816747562465,13.329784856996679,0.0,2887.4937724053677,13.192766643443539,0.0,3302.604391342655,12.432334233530373,12.427264127350103,12.433077297112974,12.44404606370059,12.431177158096999,12.425104049061562,12.431526495550953,12.43667278555517,12.423266488795946,12.409045202043,12.425027380907439 
 07/21  14:41:00,34.4,23.999867832670057,24.00001579816157,12.486608915661624,14.842654942328416,13.328984238147008,0.0,2887.491834552189,13.192767819724019,0.0,3302.603837718175,12.432334652556867,12.427264476795669,12.433075224475934,12.444047689670225,12.431177711951197,12.425104398715077,12.43152500226147,12.436674684372754,12.42326696031913,12.409045418213398,12.425025109894275 
 07/21  14:42:00,34.4,23.999867664823115,24.000015119062434,12.486608880033315,14.843494432044034,13.328186867852985,0.0,2887.4898850489169,13.192769003076127,0.0,3302.6032836577485,12.432335071913318,12.42726482794119,12.433073185127315,12.444049319525462,12.431178263346624,12.425104749859435,12.431523532906868,12.436676592981075,12.4232674336102,12.409045636989541,12.42502287404945 
