Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Each Call),Environment:Site Daylight Saving Time Status [](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call) 
 03/09  03:14:00,0.31999999999999997,,19.177327385397537,17.70513006908168,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:15:00,0.29999999999999996,,19.178563130657439,17.703312165997955,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:16:00,0.28,,19.17863643210598,17.70146615663262,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:17:00,0.26,,19.177673522152369,17.699594979659066,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:18:00,0.24,,19.17578781822774,17.697701216010825,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:19:00,0.22,,19.173078369583377,17.695787077860314,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:20:00,0.20000000000000005,,19.169636884790028,17.693854527639169,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:21:00,0.18000000000000003,,19.165545554562809,17.69190525834383,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:22:00,0.15999999999999998,,19.16088434718976,17.689943418795616,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:23:00,0.13999999999999999,,19.15571789092785,17.687970146946918,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:24:00,0.12,,19.150101589496864,17.685985579023759,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:25:00,0.09999999999999992,,19.144084712894938,17.683989801619295,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:26:00,0.07999999999999996,,19.137711615418465,17.68198308966143,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:27:00,0.06,,19.131022198679856,17.679965846344535,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:28:00,0.040000000000000038,,19.12405222822084,17.677938505101915,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:29:00,0.019999999999999963,,19.116833681242065,17.675901472569504,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:30:00,0.0,,19.10939512156664,17.673855109665646,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:31:00,-0.020000000000000019,,19.101762068385793,17.67179973431231,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:32:00,-0.040000000000000038,,19.093957324179394,17.66973562158043,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:33:00,-0.06000000000000005,,19.086001273434474,17.66766301075509,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:34:00,-0.07999999999999996,,19.077897548078885,17.66557923276402,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:35:00,-0.10000000000000006,,19.069664084698343,17.66348457332519,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:36:00,-0.12,,19.06132080871497,17.661380166720116,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:37:00,-0.14,,19.052884899284107,17.659267016576608,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:38:00,-0.15999999999999996,,19.044370290006929,17.657145770569114,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:39:00,-0.18000000000000003,,19.035788491853283,17.655016806937018,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:40:00,-0.19999999999999996,,19.027149379944644,17.65288035788646,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:41:00,-0.22,,19.018461655336247,17.65073658694551,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:42:00,-0.23999999999999997,,19.009733075101545,17.648585623709996,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:43:00,-0.26,,19.000970579402567,17.646427576910445,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:44:00,-0.2799999999999999,,18.992180384916098,17.64426253972547,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:45:00,-0.29999999999999996,,18.98378335668982,17.64209059409813,0.0,0.0,10.17950752,10.17950752,19551.45183661934,0.0 
 03/09  03:46:00,-0.32000000000000008,,18.976728556946889,17.639911816571489,0.0,0.0,10.17950752,10.17950752,19660.333622805447,0.0 
 03/09  03:47:00,-0.33999999999999999,,18.972128970761614,17.63772628587826,0.0,0.0,10.17950752,10.17950752,19751.811128477268,0.0 
 03/09  03:48:00,-0.36,,18.971014755423899,17.635534092140824,0.0,0.0,10.17950752,10.17950752,19811.45260473223,0.0 
 03/09  03:49:00,-0.38,,18.974173583480796,17.633335347285333,0.0,0.0,10.17950752,10.17950752,19825.900306097185,0.0 
 03/09  03:50:00,-0.4,,18.982070296140429,17.63113019672679,0.0,0.0,10.17950752,10.17950752,19784.940715177458,0.0 
 03/09  03:51:00,-0.42,,18.994846727791275,17.62891883129343,0.0,0.0,10.17950752,10.17950752,19682.546373249592,0.0 
 03/09  03:52:00,-0.44000000000000008,,19.012384946299794,17.62670149882648,0.0,0.0,10.17950752,10.17950752,19516.8781556681,0.0 
 03/09  03:53:00,-0.4599999999999999,,19.033719140433417,17.624478512979026,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:54:00,-0.48000000000000006,,19.057139178482239,17.62224924127108,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:55:00,-0.4999999999999999,,19.080848434228263,17.620014025177455,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:56:00,-0.5199999999999999,,19.10345022740832,17.617773686836164,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:57:00,-0.5399999999999999,,19.12408127090438,17.615529126920426,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:58:00,-0.5599999999999999,,19.14232476076674,17.61328116718488,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  03:59:00,-0.58,,19.158062870390024,17.611030532086234,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  04:00:00,-0.6,1.0,19.171350250888879,17.60877786577203,0.0,0.0,10.17950752,10.17950752,0.0,0.0 
 03/09  04:01:00,-0.6083333333333333,,19.18283747904236,17.607083611930617,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:02:00,-0.6166666666666666,,19.19251316327986,17.605734466622054,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:03:00,-0.625,,19.20029210355644,17.60443636148142,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:04:00,-0.6333333333333333,,19.206201045502849,17.603040115744748,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:05:00,-0.6416666666666666,,19.210383479569186,17.601506406653479,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:06:00,-0.65,,19.213016155835928,17.599842819401539,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:07:00,-0.6583333333333332,,19.214268031739317,17.59806682652348,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:08:00,-0.6666666666666667,,19.214289273453333,17.596193244680035,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:09:00,-0.675,,19.21320957430694,17.594232949814598,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:10:00,-0.6833333333333334,,19.211145645980975,17.592194453306495,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:11:00,-0.6916666666666667,,19.20820274778933,17.590085088005904,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:12:00,-0.7,,19.20447485476855,17.58791148112615,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:13:00,-0.7083333333333334,,19.200045862183207,17.585679646590635,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:14:00,-0.7166666666666667,,19.194990852862234,17.583394980509305,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:15:00,-0.725,,19.18937714829317,17.58106227208514,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:16:00,-0.7333333333333334,,19.183265158799985,17.578685744550929,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:17:00,-0.7416666666666667,,19.176709100347297,17.57626911165057,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:18:00,-0.75,,19.16975762406505,17.573815636272749,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:19:00,-0.7583333333333333,,19.16245438006831,17.571328184862329,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:20:00,-0.7666666666666667,,19.154838524809067,17.568809275955134,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:21:00,-0.775,,19.146931433720885,17.566257600836648,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:22:00,-0.7833333333333332,,19.13876581400847,17.563675202098186,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:23:00,-0.7916666666666667,,19.13037468606711,17.561064954958796,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:24:00,-0.8,,19.121787130602319,17.558429406739444,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:25:00,-0.8083333333333334,,19.113027921904125,17.555770522908696,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:26:00,-0.8166666666666667,,19.10411838668272,17.55308980788962,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:27:00,-0.8250000000000001,,19.09507723474628,17.550388469227479,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:28:00,-0.8333333333333335,,19.085921088975227,17.54766752497405,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:29:00,-0.8416666666666667,,19.07666479725129,17.544927858490607,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:30:00,-0.8500000000000001,,19.067321640326964,17.542170245465749,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:31:00,-0.8583333333333334,,19.057903502292118,17.539395370530867,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:32:00,-0.8666666666666667,,19.0484210248506,17.5366038405728,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:33:00,-0.875,,19.038883748824934,17.533796196554606,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:34:00,-0.8833333333333334,,19.029300241749998,17.530972923931299,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:35:00,-0.8916666666666667,,19.019678210920764,17.52813446156219,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:36:00,-0.9,,19.010024602448337,17.525281209184525,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:37:00,-0.9083333333333334,,19.000345687561344,17.522413533624559,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:38:00,-0.9166666666666666,,18.990647137600499,17.519531773943944,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:39:00,-0.925,,18.981365407253948,17.516636246368227,0.0,0.0,11.91414813,11.91414813,19571.33300194222,0.0 
 03/09  04:40:00,-0.9333333333333334,,18.973477170972278,17.513727250143874,0.0,0.0,11.91414813,11.91414813,19691.686459355613,0.0 
 03/09  04:41:00,-0.9416666666666667,,18.968121366418417,17.510805074992928,0.0,0.0,11.91414813,11.91414813,19793.970890592667,0.0 
 03/09  04:42:00,-0.9500000000000001,,18.96633669666769,17.507870010051115,0.0,0.0,11.91414813,11.91414813,19863.418027195505,0.0 
 03/09  04:43:00,-0.9583333333333335,,18.968898917075888,17.504922354082639,0.0,0.0,11.91414813,11.91414813,19886.559313014142,0.0 
 03/09  04:44:00,-0.9666666666666667,,18.976249502321516,17.50196242719417,0.0,0.0,11.91414813,11.91414813,19853.335757355002,0.0 
 03/09  04:45:00,-0.9750000000000001,,18.988507372974856,17.49899058305473,0.0,0.0,11.91414813,11.91414813,19758.022888386342,0.0 
 03/09  04:46:00,-0.9833333333333334,,19.005539111955764,17.496007221024024,0.0,0.0,11.91414813,11.91414813,19599.078698178982,0.0 
 03/09  04:47:00,-0.9916666666666667,,19.02636296089888,17.4930127957898,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:48:00,-1.0,,19.04925879071001,17.490006602935869,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:49:00,-1.0083333333333336,,19.072422500825668,17.486989086221706,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:50:00,-1.0166666666666667,,19.094452118311286,17.483961244443916,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:51:00,-1.0250000000000002,,19.114481099804249,17.480924153446489,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:52:00,-1.0333333333333335,,19.13209117888726,17.47787878245948,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:53:00,-1.0416666666666668,,19.1471642830591,17.47482597732878,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:54:00,-1.05,,19.15975552410952,17.471766485958136,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:55:00,-1.0583333333333334,,19.17000790011662,17.468700975228477,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:56:00,-1.0666666666666669,,19.178102254265775,17.465630033559653,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:57:00,-1.075,,19.184228577947676,17.462555408679063,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:58:00,-1.0833333333333335,,19.188575260166905,17.45947764998027,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  04:59:00,-1.0916666666666668,,19.191320930701197,17.4563967055587,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  05:00:00,-1.1,1.0,19.1926306428619,17.453312399098466,0.0,0.0,11.91414813,11.91414813,0.0,0.0 
 03/09  05:01:00,-1.1,,19.209444238192288,17.465676221591754,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:02:00,-1.1,,19.23425569885085,17.486300318215556,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:03:00,-1.0999999999999999,,19.259118988346076,17.507652995624559,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:04:00,-1.1,,19.280582557264439,17.52642953382251,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:05:00,-1.1,,19.298182314836397,17.542136644177185,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:06:00,-1.1,,19.312486034550685,17.555267592375999,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:07:00,-1.1,,19.324137430816135,17.566385671436576,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:08:00,-1.1,,19.333610449674123,17.575884805331673,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:09:00,-1.1,,19.341140489011108,17.58401639124602,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:10:00,-1.1,,19.346892616508606,17.59095659072321,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:11:00,-1.1,,19.35102113923145,17.596847783914336,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:12:00,-1.1,,19.35367883553752,17.60181452570229,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:13:00,-1.1,,19.3550114690674,17.605967471560566,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:14:00,-1.1,,19.355152861371044,17.60940412966676,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:15:00,-1.1,,19.354223493629733,17.612209671702755,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:16:00,-1.1,,19.352331338813927,17.614458229818557,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:17:00,-1.1,,19.349573273568095,17.6162143583408,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:18:00,-1.1,,19.346036778171809,17.61753448688681,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:19:00,-1.1,,19.3418000114748,17.618467996284037,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:20:00,-1.1,,19.336932722414305,17.6190581242994,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:21:00,-1.1,,19.33149704381426,17.619342777027648,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:22:00,-1.1,,19.325548142081403,17.61935523557388,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:23:00,-1.1,,19.319134736843546,17.61912476256784,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:24:00,-1.1,,19.312298445283145,17.61867659718207,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:25:00,-1.1,,19.305075996915364,17.61803333937842,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:26:00,-1.1,,19.29749819110843,17.61721513636953,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:27:00,-1.1,,19.289587369669133,17.616239836497994,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:28:00,-1.1,,19.281360160678884,17.61512320629174,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:29:00,-1.1,,19.272863933555848,17.613879177730845,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:30:00,-1.1,,19.26414456797725,17.612520076680583,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:31:00,-1.1,,19.255238946976346,17.611056828413639,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:32:00,-1.1,,19.24617653439378,17.609499131362317,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:33:00,-1.1,,19.236984454265735,17.607855605440795,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:34:00,-1.1,,19.227686292199114,17.606133920505156,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:35:00,-1.1,,19.218302255327566,17.604340908637889,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:36:00,-1.1,,19.20884968148398,17.60248266266917,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:37:00,-1.1,,19.199343524615626,17.600564622714164,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:38:00,-1.1,,19.18979672842055,17.59859165220698,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:39:00,-1.1,,19.18022050811559,17.59656810473085,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:40:00,-1.1,,19.170624575291428,17.594497882791747,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:41:00,-1.1,,19.16101732828342,17.592384489541347,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:42:00,-1.1,,19.15140601839951,17.590231074325126,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:43:00,-1.1,,19.141796896423313,17.58804047281748,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:44:00,-1.1,,19.132195342269069,17.58581524247069,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:45:00,-1.1,,19.12260597950584,17.58355769378498,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:46:00,-1.1,,19.113032775822995,17.58126991796959,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:47:00,-1.1,,19.10347913221788,17.578953811420175,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:48:00,-1.1,,19.09394796117055,17.57661109736697,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:49:00,-1.1,,19.084441755170606,17.574243345030014,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:50:00,-1.1,,19.074962646809536,17.571851986576204,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:51:00,-1.1,,19.065512461492195,17.569438332138643,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:52:00,-1.1,,19.05609276368958,17.567003583128729,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:53:00,-1.1,,19.04670489768354,17.564548844041995,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:54:00,-1.1,,19.037350022766618,17.56207513293726,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:55:00,-1.1,,19.028029144622488,17.559583390740799,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:56:00,-1.1,,19.018743142452899,17.557074489506929,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:57:00,-1.1,,19.00949279224008,17.554549239745673,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:58:00,-1.1,,19.00028102795171,17.552009419913934,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  05:59:00,-1.1,,18.99110868146305,17.54945585816134,0.0,0.0,10.42718424,10.42718424,0.0,0.0 
 03/09  06:00:00,-1.1,1.0,18.98212163093635,17.546888918351667,0.0,0.0,10.42718424,10.42718424,19565.348298925415,0.0 
 03/09  06:01:00,-1.0816666666666668,,18.924603167251079,17.509063966731174,0.0,0.0,14.0357228,14.0357228,19681.880730105015,0.0 
 03/09  06:02:00,-1.0633333333333335,,18.84029118049144,17.450669364349865,0.0,0.0,14.0357228,14.0357228,20427.70566911563,0.0 
 03/09  06:03:00,-1.045,,18.755358554848976,17.39059432138903,0.0,0.0,14.0357228,14.0357228,21520.954312315567,0.0 
 03/09  06:04:00,-1.0266666666666669,,18.681985397830183,17.33769896283029,0.0,0.0,14.0357228,14.0357228,22622.25059669498,0.0 
 03/09  06:05:00,-1.0083333333333334,,18.622440669841379,17.293453417317428,0.0,0.0,14.0357228,14.0357228,23573.658663815666,0.0 
 03/09  06:06:00,-0.9900000000000001,,18.575501126410225,17.256520739807006,0.0,0.0,14.0357228,14.0357228,24345.757573891806,0.0 
 03/09  06:07:00,-0.9716666666666667,,18.53986368890913,17.225259620166527,0.0,0.0,14.0357228,14.0357228,24954.40877689134,0.0 
 03/09  06:08:00,-0.9533333333333335,,18.51519771592199,17.198457678355493,0.0,0.0,14.0357228,14.0357228,25416.50890870612,0.0 
 03/09  06:09:00,-0.935,,18.5014903563407,17.175307515254806,0.0,0.0,14.0357228,14.0357228,25736.3452989726,0.0 
 03/09  06:10:00,-0.9166666666666667,,18.498425972109513,17.155235306200319,0.0,0.0,14.0357228,14.0357228,25914.08458421587,0.0 
 03/09  06:11:00,-0.8983333333333334,,18.505225969109586,17.137784374475947,0.0,0.0,14.0357228,14.0357228,25953.819549927684,0.0 
 03/09  06:12:00,-0.8800000000000001,,18.520820721742184,17.122566148553525,0.0,0.0,14.0357228,14.0357228,25865.645996204097,0.0 
 03/09  06:13:00,-0.8616666666666667,,18.544078481430064,17.109244456683844,0.0,0.0,14.0357228,14.0357228,25663.43344242772,0.0 
 03/09  06:14:00,-0.8433333333333334,,18.573947926254634,17.097531053464289,0.0,0.0,14.0357228,14.0357228,25361.856938304612,0.0 
 03/09  06:15:00,-0.8250000000000001,,18.609506629411479,17.087181438338875,0.0,0.0,14.0357228,14.0357228,24974.548664800266,0.0 
 03/09  06:16:00,-0.8066666666666668,,18.649957211793255,17.077989500060004,0.0,0.0,14.0357228,14.0357228,24513.469457984796,0.0 
 03/09  06:17:00,-0.7883333333333334,,18.694607903887797,17.069781819770758,0.0,0.0,14.0357228,14.0357228,23988.95869735479,0.0 
 03/09  06:18:00,-0.77,,18.74285679014817,17.062412451898547,0.0,0.0,14.0357228,14.0357228,23409.98635396238,0.0 
 03/09  06:19:00,-0.7516666666666667,,18.794199109074087,17.05575847238352,0.0,0.0,14.0357228,14.0357228,22784.35728901767,0.0 
 03/09  06:20:00,-0.7333333333333335,,18.86802675525004,17.053043805204888,0.0,0.0,14.0357228,14.0357228,22118.616595888063,0.0 
 03/09  06:21:00,-0.7150000000000001,,18.955959333248356,17.052962681148839,0.0,0.0,14.0357228,14.0357228,21161.315302032825,0.0 
 03/09  06:22:00,-0.6966666666666667,,19.047774077526936,17.053872580160968,0.0,0.0,14.0357228,14.0357228,20021.119521048648,0.0 
 03/09  06:23:00,-0.6783333333333335,,19.13732357255315,17.054923372833394,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:24:00,-0.66,,19.221662316089608,17.055870865598736,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:25:00,-0.6416666666666666,,19.299425451089897,17.05672178065446,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:26:00,-0.6233333333333334,,19.370051068053834,17.05753138825882,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:27:00,-0.6050000000000001,,19.433476782458674,17.058338488632218,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:28:00,-0.5866666666666667,,19.489600579441104,17.059161838927527,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:29:00,-0.5683333333333334,,19.539033954966734,17.0600102734711,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:30:00,-0.55,,19.582549534544474,17.06089074218507,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:31:00,-0.5316666666666666,,19.622093373249507,17.06195122543469,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:32:00,-0.5133333333333334,,19.65891407871152,17.063288425471958,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:33:00,-0.495,,19.693483654575183,17.064933243763706,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:34:00,-0.47666666666666676,,19.726147232414254,17.0668832309066,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:35:00,-0.4583333333333333,,19.757176337495019,17.069127306535539,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:36:00,-0.44000000000000008,,19.78679404451234,17.071249993994678,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:37:00,-0.4216666666666667,,19.814825257862585,17.07337395199003,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:38:00,-0.4033333333333334,,19.841566417054044,17.075695949977736,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:39:00,-0.385,,19.867312412889377,17.078322865310708,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:40:00,-0.36666666666666677,,19.8953392327109,17.082039393954344,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
 03/09  06:41:00,-0.34833333333333335,,19.924513071238093,17.086595192519778,0.0,0.0,14.0357228,14.0357228,0.0,0.0 
